word,pos,meaning,example,match_id,is_same
thiếp,d,bản chữ Hán viết đẹp dùng làm kiểu mẫu để phỏng theo đó mà học cách viết chữ Hán,,oewn-06427565-n,True
thiếp danh,d,danh thiếp,"#""Thiếp danh đưa đến lầu hồng, Hai bên cùng liếc, hai lòng cùng ưa."" (TKiều)",oewn-06645712-n,True
thiệp,d,thiếp,"#""Cuối năm đó Yến Chi Mền lấy chồng. Tôi cũng có thiệp mời dự lễ vu quy."" (Hồ Tĩnh Tâm; 2)",oewn-07200808-n,True
thiết bị,d,"tổng thể nói chung những máy móc, dụng cụ, phụ tùng cần thiết cho một hoạt động nào đó",#không có thiết bị thay thế #thiết bị quân sự #nâng cấp thiết bị,oewn-03298959-n,True
thiết bị đầu cuối,d,nguyên do của một việc không hay,"#không hiểu đầu đuôi tại sao #""Đầu đuôi tại con mèo. Nhưng cũng tại trời bức nữa. Bức không chịu được."" (Nam Cao; 4)",oewn-07341157-n,False
thiết bị hiển thị,d,thiết bị cho phép hiện hình nội dung của thông tin trong máy tính [thường là một màn hình],#thiết bị hiển thị nối với máy tính,oewn-03215838-n,True
thiết bị ngoại vi,d,"thiết bị được nối với máy tính, do máy tính điều khiển, nhưng là bộ phận tách rời khỏi bộ phận chứa CPU của máy","#lắp đặt một số thiết bị ngoại vi như máy in, máy quét",oewn-03922839-n,True
thiết chế,d,"những quy định, luật lệ của một chế độ xã hội, buộc mọi người phải tuân theo [nói tổng quát]",#thể chế chính trị #cải cách thể chế quản lí kinh tế,oewn-05669841-n,True
thiết diện,d,hình phẳng có được do cắt một hình khối bằng một mặt phẳng; mặt cắt [thường nói về mặt có một hình hay một độ lớn nào đó],#đường ống nước có tiết diện lớn,oewn-08665728-n,True
thiết đoàn,d,"đơn vị thiết giáp của quân đội chính quyền Sài Gòn trước 1975, có khoảng một trăm xe tăng, xe bọc thép",,oewn-08230738-n,False
thiết đồ,d,hình vẽ một vật theo một mặt cắt tưởng tượng nào đó để nhằm làm rõ cấu trúc bên trong của nó,#thiết đồ của máy phát điện,oewn-03157617-n,True
thiết giáp,d,vỏ bọc bằng thép dày; thường dùng để gọi xe bọc thép,#xe thiết giáp,oewn-02743538-n,True
thiết giáp,d,tên gọi chung xe tăng và xe bọc thép,#binh chủng thiết giáp #lính thiết giáp,oewn-04396120-n,False
thiết giáp hạm,d,tàu chiến lớn có vỏ thép dày,,oewn-02815336-n,True
thiết mộc,d,tên gọi chung các loại gỗ quý rất cứng [ví như sắt],"#đinh, lim, sến, táu được xếp vào hàng thiết mộc",oewn-12338004-n,True
thiệt hại,d,"bị mất mát hay tổn thất về người, về của cải vật chất hoặc tinh thần",#bồi thường thiệt hại #khắc phục những thiệt hại sau cơn bão,oewn-00403900-n,True
thiệt thòi,d,"phải chịu điều thiệt, thường là lớn và do hoàn cảnh đưa lại [nói khái quát]","#chịu thiệt thòi #bù đắp những thiệt thòi cho trẻ mồ côi #""Lượng xuân dù quyết hẹp hòi, Công đeo đuổi chẳng thiệt thòi lắm ru!"" (TKiều)",oewn-05170512-n,True
thiêu thân,d,"tên gọi chung loài bọ cánh nửa và bọ nhỏ có cánh, ban đêm thường bay vào lửa mà chết cháy","#""Nếu lúc đó nàng ở trước mặt tôi, thì tôi sẽ như một con thiêu thân lao vụt mình vào lửa."" (Hữu Mai; 1)",oewn-02285853-n,False
thiêu thân,d,tên gọi thông thường của phù du,,oewn-02265101-n,True
thiều quang,d,ánh sáng đẹp; dùng để chỉ ngày mùa xuân,"#""Ngày xuân con én đưa thoi, Thiều quang chín chục đã ngoài sáu mươi."" (TKiều)",oewn-11464134-n,False
thiểu năng,d,trạng thái một cơ quan nào đó trong cơ thể không thực hiện được đầy đủ chức năng như vốn có,#mắc chứng thiểu năng tuần hoàn não #chăm sóc trẻ bị thiểu năng trí tuệ,oewn-14136953-n,True
thiểu phát,d,"[kinh tế] giảm hẳn tốc độ phát triển một cách không bình thường do giá trị của đồng tiền ổn định trong thời gian dài, khiến cho kinh tế có thể bị suy thoái",,oewn-13481024-n,False
thiểu số,d,"phần nhỏ, số ít trong tổng thể một tập hợp hoặc một số đông; phân biệt với đa số",#thiểu số phục tùng đa số #số người phản đối chỉ là thiểu số #một bộ phận thiểu số thanh niên có lối sống không lành mạnh,oewn-05130115-n,True
thiểu số,d,dân tộc thiểu số [nói tắt],#chính sách đối với đồng bào thiểu số,oewn-07984350-n,True
thiếu nhi,d,"trẻ em thuộc các lứa tuổi thiếu niên, nhi đồng",#câu lạc bộ thiếu nhi #ngày mồng 1 tháng 6 là ngày Quốc tế thiếu nhi,oewn-09937051-n,True
thiếu niên,d,"trẻ em thuộc lứa tuổi từ mười đến khoảng mười bốn, mười lăm","#giáo dục thiếu niên, nhi đồng",oewn-09791452-n,False
thiếu nữ,d,"người con gái còn rất trẻ, đang ở vào tuổi dậy thì",#thời thiếu nữ,oewn-10149362-n,False
thiếu phụ,d,"người phụ nữ đã có chồng, còn trẻ",,oewn-10800308-n,False
thiếu sinh quân,d,thiếu niên theo học ở trường của quân đội để được đào tạo thành quân nhân,#trường thiếu sinh quân,oewn-09905992-n,True
thiếu sót,d,"điều còn thiếu, còn có sai sót hoặc khiếm khuyết [nói khái quát]","#khắc phục kịp thời những thiếu sót #số liệu cập nhật còn thiếu sót #""(...) các đồ tế lễ tuy đơn sơ, giản dị, nhưng lễ nghi thì đều đầy đủ không thiếu sót gì."" (HLNTC)",oewn-05170169-n,True
thiếu tá,d,"bậc quân hàm thấp nhất của cấp tá, dưới trung tá",,oewn-09912643-n,True
thiếu thời,d,"thời kì còn bé, còn đang ở độ tuổi thiếu niên","#""Tôi nhớ mẹ tôi, thuở thiếu thời, Lúc người còn sống, tôi lên mười."" (Lưu Trọng Lư; 6)",oewn-15172057-n,False
thiếu tướng,d,"bậc quân hàm thấp nhất của cấp tướng, dưới trung tướng",,oewn-09895006-n,True
thiếu uý,d,"bậc quân hàm thấp nhất của cấp uý, dưới trung uý",,oewn-10588455-n,True
thím,d,vợ của chú [có thể dùng để xưng gọi],#chú thím #bà thím,oewn-09842904-n,True
thím,d,"từ người đàn ông [và vợ] dùng trong đối thoại để gọi em dâu của mình hoặc để gọi người phụ nữ đã có chồng một cách thân mật, coi như em dâu của mình [theo cách gọi của con mình]",,oewn-10623174-n,False
thím,d,"từ dùng để gọi người phụ nữ lớn tuổi với ý thân mật, hàm ý coi như thím","#""Người đánh xe là một thím nông dân có vóc dạc to lớn (...)"" (Anh Đức; 21)",oewn-09842904-n,False
thìn,d,"[thường viết hoa] kí hiệu thứ năm trong địa chi [lấy rồng làm tượng trưng; sau mão, trước tị], dùng trong phép đếm thời gian cổ truyền của Trung Quốc và một số nước châu á, trong đó có Việt Nam",#giờ thìn (từ 7 đến 9 giờ sáng) #năm Canh Thìn,oewn-09292623-n,False
thinh không,d,"không trung, nơi hoàn toàn vắng lặng","#""Thỉnh thoảng, một vài con cò lạc đàn kêu hớt hải giữa thinh không."" (Anh Đức; 15)",oewn-14478672-n,False
thính,d,"bột làm bằng gạo hoặc ngô rang giã nhỏ, có mùi thơm, thường dùng để chế biến thức ăn [làm mắm, trộn nem, v.v.]",#nem tôm trộn thính #mắm thính (mắm có pha thính),oewn-07825344-n,False
thính,d,"cám rang, thường dùng để làm mồi nhử tôm cá hoặc có thể dùng để ăn thay cho cơm gạo trong lúc đói kém","#ăn thính thay cơm #""Gã nhúm một ít thính rang, vung xuống mặt nước."" (Nguyễn Kiên; 15)",oewn-02779210-n,True
thính giả,d,"người nghe biểu diễn các loại hình âm nhạc, hoặc nghe diễn thuyết, v.v.","#thính giả đến nghe hoà nhạc #thính giả của đài tiếng nói Việt Nam #""Giá mình lên sân khấu đóng vai đần thì chắc được thính giả hoan hô lắm đấy."" (Khái Hưng; 2)",oewn-08238818-n,True
thính giác,d,"cảm giác nhận biết được các âm thanh, thông qua tai nghe","#""Tiếng lão nói khẽ, nhưng vẫn đủ sức đập vào thính giác ông Kỳ."" (Nguyễn Sinh; 2)",oewn-05665563-n,True
thính lực,d,độ nghe rõ của tai,"#tuổi càng cao, thính lực càng suy giảm",oewn-05665563-n,True
thính phòng,d,phòng hoà nhạc nhỏ,#cả thính phòng vang lên tiếng vỗ tay không ngớt,oewn-03090622-n,False
thịnh tình,d,"tình cảm tốt đẹp trong đối xử, tiếp đón [thường là với khách lạ]","#""Sự cảm động của tôi, làm cho tôi không biết tìm lời lẽ gì cho văn hoa để cảm tạ tấm thịnh tình của các bà, các cô, các ngài (...)"" (Vũ Trọng Phụng; 4)",oewn-06644013-n,True
thịt,d,"phần mềm có thớ, bọc quanh xương trong cơ thể người và động vật","#đĩa thịt bò xào #hàng thịt nguýt hàng cá (tng) #""Trông anh đã có da có thịt, đã lại người được nhiều rồi đây."" (Bùi Bình Thi; 3)",oewn-05275611-n,True
thịt,d,phần chính ở bên trong lớp vỏ của quả hay vỏ của thân cây,"#giống xoài cát có quả cho thịt thơm và ngọt #vàng tâm là loại gỗ thịt vàng, thớ mịn",oewn-13116794-n,True
thịt thà,d,thịt để ăn [nói khái quát],"#mâm cơm đạm bạc, không có thịt thà gì",oewn-07665463-n,True
thìu,d,cây gỗ dài dùng trong vì chống của hầm lò,,oewn-03957966-n,True
thò lò,d,"lối đánh bạc thời trước, bằng con quay có sáu mặt số",,oewn-04285889-n,False
thỏ,d,"thú gặm nhấm, tai to và dài, đuôi ngắn, lông dày mượt, nuôi để lấy thịt và lông",#nhát như thỏ #mũ lông thỏ,oewn-02326697-n,True
thỏ,d,ngọc thỏ [nói tắt],"#""Hiềm vì ngựa chạy đường xa, Thỏ vừa ló bóng gà đà gáy tan."" (LVT)",oewn-09381447-n,True
thỏ bạc,d,mặt trăng,"#""Lần lần thỏ bạc ác vàng, Xót người trong hội đoạn tràng đòi cơn!"" (TKiều)",oewn-09381255-n,True
thỏ đế,d,"thỏ hoang, tính nhút nhát; thường dùng để ví người rất nhát",#nhát như thỏ đế,oewn-09637077-n,True
thọ,d,tuổi thọ [nói tắt],#mừng thọ #hưởng thọ #chúc thọ ông bà,oewn-04935067-n,True
thọ đường,d,quan tài đóng sẵn lúc còn sống,"#""Mẹ già tuổi cả khôn lường, Bây giờ lo sắm thọ đường cho yên."" (MPXH)",oewn-03068762-n,False
thoa,d,trâm cài đầu của phụ nữ thời xưa,"#""Trên đầu búi tóc vén mai, Hoa cài tả hữu, thoa cài trước sau."" (TNNL)",oewn-03481436-n,False
thoả thuận,d,"điều đã đồng ý với nhau, sau khi đã bàn bạc, trao đổi","#thực hiện theo thoả thuận #""Cuộc hội đàm (...) không đi đến một thoả thuận nào."" (Nguyễn Khải; 29)",oewn-06783960-n,True
thoả thuận khung,d,"thoả thuận của hai hoặc nhiều bên về những điều cơ bản, có tính định hướng chung, từ đó xây dựng những cam kết cụ thể trong từng lĩnh vực, từng giai đoạn",#hai nước đã kí một thoả thuận khung về quan hệ hợp tác thương mại,oewn-06786235-n,True
thoả ước,d,"văn bản ngoại giao do hai hay nhiều nước kí kết, trong đó ghi những điều cam kết của các bên về những vấn đề cùng quan tâm như chính trị, kinh tế, quân sự, ngoại giao, v.v.",#kí thoả ước hoà bình,oewn-06786235-n,True
thoả ước,d,"văn bản thoả thuận giữa các bên, có ghi rõ trách nhiệm và quyền lợi của từng bên",#kí thoả ước lao động tập thể,oewn-06783066-n,False
thoái trào,d,"phong trào ở giai đoạn giảm sút, suy yếu",#phong trào đấu tranh đã vào hồi thoái trào,oewn-13491694-n,True
thoại,d,lời nói [trong tác phẩm; nói khái quát],#lời thoại của bộ phim #xem lại đoạn thoại của nhân vật,oewn-07023657-n,True
thoại kịch,d,kịch nói,,oewn-07021061-n,True
thoáng,d,khoảng thời gian rất ngắn trong đó xảy ra một hoạt động hay tồn tại một trạng thái nào đó,"#làm một thoáng là xong #""Bàn tay đẹp sao mà nhanh và khéo. Thoáng cái, anh đã thấy mình ngồi trước một mâm cơm đầy đặn nghi ngút mùi thơm."" (Nguyễn Thị Ngọc Tú; 1)",oewn-15271921-n,True
thoát y vũ,d,"điệu múa trong đó vũ nữ cởi bỏ dần quần áo, múa khoả thân",,oewn-00532527-n,True
thoạt đầu,d,"lúc mới đầu, lúc ban đầu [nhưng sau đó khác đi]","#giờ thì tạm ổn chứ thoạt đầu cũng rất khó khăn #""Thoạt đầu ba tôi làm thông ngôn cho một viên chức nhà đoan, rồi sau xoay ra lập một ty muối."" (Hồ Dzếnh; 3)",oewn-07305628-n,True
thoạt kì thuỷ,d,thoạt đầu,"#""Một người tư cách như vậy, ai ngờ có ngày trở nên một thầy thuốc (...). Thoạt kì thuỷ, hắn chỉ là kẻ buôn thuốc (...)"" (Ngô Tất Tố; 1)",oewn-07339790-n,True
thoạt kỳ thuỷ,d,thoạt đầu,"#""Một người tư cách như vậy, ai ngờ có ngày trở nên một thầy thuốc (...). Thoạt kì thuỷ, hắn chỉ là kẻ buôn thuốc (...)"" (Ngô Tất Tố; 1)",oewn-07339790-n,True
thoạt tiên,d,"lúc mới đầu, lúc ban đầu [nhưng sau đó khác đi]","#giờ thì tạm ổn chứ thoạt đầu cũng rất khó khăn #""Thoạt đầu ba tôi làm thông ngôn cho một viên chức nhà đoan, rồi sau xoay ra lập một ty muối."" (Hồ Dzếnh; 3)",oewn-07305628-n,True
thóc,d,hạt lúa còn nguyên cả vỏ trấu,"#""Muốn no thì phải chăm làm, Một hạt thóc vàng, chín giọt mồ hôi."" (Cdao)",oewn-07820876-n,True
thóc gạo,d,"thóc và gạo, về mặt là lương thực chủ yếu [nói khái quát]",#thóc gạo đầy nhà #tích trữ thóc gạo,oewn-07820299-n,True
thóc lúa,d,thóc [nói khái quát],#thóc lúa đầy bồ,oewn-12161902-n,False
thoi,d,"bộ phận của khung cửi hay máy dệt, có dạng ở giữa phình to, hai đầu thon dần và nhọn, trong có lắp suốt để luồn sợi ngang qua các lớp sợi dọc khi dệt",#cắm cúi đưa thoi #ngày tháng thoi đưa (qua đi rất nhanh),oewn-04218924-n,True
